Year,cluster,DivisionNm,StateAb,Metro_Area,Metro,ALP,COAL,GRN,Other,Household_Standalone,Language_English_Only,Household_Flat,Religion_Anglican_Uniting_Presbyterian,Education_Bachelor,Education_Diploma_or_Certificate,Income_1_to_999,Australian_Citizens,Household_Rented,Household_Semi_detached,Household_Owned_outright,Education_Postgraduate,Age_Gen_Y,Language_Chinese,Income_2000_or_more,Income_1000_to_1999,Age_Baby_Boomers,Relationship_Group_Household,Religion_No_Religion_Secular,Household_Owned_with_a_mortgage,Religion_Catholic,Relationship_Living_Alone,Religion_Islam,Relationship_Married,Relationship_De_Facto,Language_Arabic,Relationship_Child_under_15,Relationship_Non_dependent_Child,Age_Gen_Z,Education_Not_Stated,Household_Social_or_community,Age_Silent_Gen,Age_Gen_X,Religion_Other_Christianity
2010,2,Wannon,VIC,Non Metropolitan,No,-8.537444561002257,2.6254084998023117,-5.944037192138921,12.451556554750056,90.8554209458213,93.36831572395428,5.098087448496402,31.72396937898629,16.561001703847527,54.83020961286999,68.07233618956532,91.57856562837524,19.912674497263392,3.035893651476949,42.12328065104647,2.240757617783413,17.461918533636986,0.24109485427943367,2.799953155192942,15.344602111920052,26.97499586285156,2.528867667355319,23.36310814326598,30.375335670212984,25.815785116799773,11.974831337385236,0.17344549475327378,40.2081386676725,7.075686008932475,0.08824386823299533,19.837466674667603,5.066307767481334,19.327969487545214,21.13761540595158,3.695959658077609,11.708524101844777,19.320089204800663,8.018700577888852
2016,0,Wills,VIC,Greater Melbourne,Yes,3.2941216771472313,-20.003101682161414,20.487948366639372,-1.07101091078081,55.91514012838579,56.73943674427105,16.757476123375607,5.761668661309626,34.35456836169481,32.225515335176,49.959603481828594,78.81158582958479,34.43087521528104,26.34257084703303,30.089243776420854,13.44478115599365,31.362990645391367,2.659458439697915,8.057524641876084,24.5133097745523,15.78789147003519,9.034911513425548,32.54255074548552,28.883669954595273,27.086268799264243,10.934957282343367,9.466988167738664,33.45835028478438,9.675676362896665,4.720523991722723,16.186304922701382,5.914361269324655,15.418894305300944,13.405929823392942,2.559887271019258,4.835277543634209,22.423356459513467,3.050329853025274
2007,2,Mallee,VIC,Non Metropolitan,No,-22.11752373796865,22.18492290370218,-3.651458779882097,-0.7253078362442049,87.87847769566197,90.55894822824692,6.35453559072205,35.56862196089411,10.518267065506,8.42268006587571,76.48554366463667,92.2203470240086,19.13116465699019,3.7566278379429647,42.35060495015047,1.030148220347528,20.39800220939459,0.17659185499241511,1.2110999428447544,8.309190169297779,26.077079864946867,2.1627068395499705,18.19885824505732,29.2546113374414,22.908208502496617,11.448105861876568,0.7995395647642602,41.301288297066144,6.028430809203788,0.1182465284530709,21.486330060542468,4.788434473397124,13.23458480496647,19.740866467247,4.720863103158843,16.115355292433602,18.60792581413079,10.757229299858448
2010,0,Scullin,VIC,Greater Melbourne,Yes,24.556022405307154,-19.85958867863167,-3.316443057893098,0,90.7668050177383,51.07867347402548,4.795139935539221,10.194575516356007,21.61689243654523,49.03564477124826,63.07336670301912,85.89901897655392,18.104667609618105,4.3545806571289445,39.35121849421476,4.91516426478973,23.49818638921072,3.28147014710561,2.6108516726788027,16.443425332997773,23.60192946985014,2.0669150876080233,13.112072164870373,37.419713868342335,33.76328286538767,5.434868786172996,6.875657989411578,43.07539839847776,3.9578212954887815,5.052494432408684,18.924918734638865,10.124474748275588,18.737363411254233,20.169868076991133,1.7274561179771373,8.847694556138638,22.40471917429595,4.937476804689807
2016,2,Wannon,VIC,Non Metropolitan,No,-3.942614876010446,10.82839301079062,-1.908613652588091,-1.2405966771242758,90.71469097881165,89.15290492431042,2.602077749300569,25.534015437084904,16.07018590317129,53.56231567087517,60.78264568268822,88.55382037934542,20.041868017921075,4.916557431573181,41.308473382505426,2.576465520098088,15.678916365158628,0.4509962304792676,3.6987429522973474,17.48644759586233,27.56630685046198,2.7395300296256395,31.58992999461497,30.47561285778569,23.215461018368934,13.24653245354161,0.15182791838688448,39.02925531914894,8.05110422838675,0.05908574163824567,18.116246970105035,5.540499596014005,19.297760368388005,23.16167942472744,3.2750963551347017,8.045031845229197,19.537720898244775,6.482977323041943
2007,1,Lalor,VIC,Greater Melbourne,Yes,16.306578801288012,-12.335237482100368,-3.681946536954726,-2.34677574484356,90.20085560266271,76.1447931751924,4.652099679628599,19.47486909670402,11.78856191561002,9.575546682354709,66.3766607178267,85.32951361880008,17.530262627812842,4.692385903658373,26.393231914363,2.008987245121478,24.04358108535367,1.2028154228509635,1.8201797871637253,14.208639037609888,25.06987391078904,1.653260034762925,19.116940277742646,50.72802961996662,33.73131308021147,6.278884891601654,2.635140262565452,38.700701995499685,6.877804276648208,0.927723567467068,23.63811525661237,7.610789980732177,15.399451126203031,17.055738443629444,2.0354135093137913,7.995345954901291,25.5947186705619,10.491235170616951
2010,2,Murray,VIC,Non Metropolitan,No,-14.811119040071969,21.35859868025903,-5.633362519839186,-1.956054093784923,87.99892515347568,87.49039141530609,7.395770892329317,31.74100520356948,15.045901706680906,54.76987533630445,68.72802781533707,89.62952719003057,21.170342503979,3.001302217904463,37.235164017445584,2.098950524737631,17.990605708838476,0.2944070350213695,2.1537570021247827,13.956924859957503,25.28079090398911,2.300041788549937,20.50529196098476,32.817958205006306,27.07470235121404,10.972001671541998,2.554130189157821,39.918930213121605,6.916005014625992,1.008517049472681,20.88257417467614,5.198495612202256,20.40298587781271,23.460187714361997,4.661113292957689,11.791296058549037,19.431268690564963,5.753902677109675
2016,0,Scullin,VIC,Greater Melbourne,Yes,22.900908819474616,-13.939273833736522,-2.5707571020692432,-2.654310078601042,84.95418920410641,50.16193175052985,3.655664716488207,7.679256066487271,24.767287234042552,49.30324689716312,55.50449225676794,81.90353154097112,20.140192074180373,11.092099937447106,33.94598373624756,7.513297872340425,24.519247943036092,3.725620936822804,4.3607400401938765,20.785553847972572,20.270769084219424,2.183282473967345,20.095611173290788,40.604187364315415,28.02371823875408,5.5909648598483654,7.854880575333984,42.21851700380659,4.589926699594174,5.403281499297502,19.530625727498663,9.139585365086356,19.975471226319613,13.929521276595745,1.1498693748390183,4.909922246168867,21.458509460247907,7.009501583597266
2007,1,La Trobe,VIC,Greater Melbourne,Yes,-2.771634661511179,3.9568708521042457,1.2354875041628297,-2.895019159746329,89.3275945364311,88.0049687570579,4.398524309368001,23.11925914771872,13.584781463928383,11.263823064770932,66.8572312990317,88.64206080953922,14.324300584127542,5.951073828450964,31.066362159075936,2.1866771985255395,22.555722891566266,0.6512083113754423,2.5692368708706965,15.940683130677035,26.851656626506024,1.719577776534795,28.05074536967324,50.25912424788089,23.248757717211262,7.328981118204991,0.5458515283842795,40.66337986527843,6.890297010715399,0.22660543551908455,22.357707336172663,7.061295916002781,14.23343373493976,13.0463401790416,1.497650314023453,10.498493975903614,22.87274096385542,9.680018069567836
2010,0,Melbourne Ports,VIC,Greater Melbourne,Yes,0.32883428263836123,-6.762063475198694,9.788632050004193,-1.248322846850372,22.04566237426357,69.6335146927232,59.35808835654429,13.0273479598435,40.55193206989909,25.35072606448437,40.256568709934406,75.57424908400985,45.54844319186892,18.09255400482708,23.44881346785195,12.61998523258676,27.833099350288943,3.747150611026564,15.04046578463417,27.282203244708175,20.622939044696203,10.52060658032645,29.61639701896134,24.754523513274467,18.606018249390925,17.807486239070048,1.0744541185230665,30.68595762146632,13.00673570952161,0.40364983050626047,12.64906147159495,3.1047296554453703,12.30859642822162,14.990975469685782,3.5978233168932796,6.843840804466355,28.80603349766561,3.2736559526064495
2016,2,Murray,VIC,Non Metropolitan,No,-20.880634851604658,26.331338161995603,-5.87808613259976,4.163950627276618,89.64847398109754,83.35395954512327,2.301169262953416,25.547625923022977,14.62671325770268,54.58012222169036,60.059034366434744,86.73253303631589,20.98696253128619,6.3095371511823375,38.156076058126935,2.3215738834904984,16.50179546799114,0.5108425119975799,3.3270082226438964,17.711996626607633,25.922155111924383,2.4955753580288897,27.855011481924564,31.90630953715118,24.868336014740866,11.83408172255756,2.6312170840036853,39.3070508312144,7.496000432803407,0.9412427980143834,19.04257703514209,5.691364799171491,20.059023430513324,24.1044788026742,3.674025925510852,8.017693270778587,19.091809639117812,5.140739518446709
2007,0,Kooyong,VIC,Greater Melbourne,Yes,-13.107901798107896,12.967778996334268,3.883664482492332,-2.752922301631356,60.38120276043378,73.79210419469632,23.290612334319203,23.15183462861511,36.66227961585072,12.768924043210278,52.26946182849098,84.75495191389084,26.46511118413846,15.784861430605762,40.30014240333005,11.270376982317144,24.00754789088998,7.675283215641942,11.796187188413064,18.96955729342449,26.220958932467077,5.322274511843166,22.371480443368583,28.79614415598642,25.71744808255829,10.46601319085134,0.6585233787743662,40.04922735584965,5.02847039858558,0.2802302346132106,18.023452328332596,5.129871818205455,10.91975986878772,12.41187891739748,1.378026070763501,12.126785458367172,20.73997993598624,10.1350490508345
2010,0,Melbourne,VIC,Greater Melbourne,Yes,0.48759875513843554,-23.412197033498835,25.062355233484748,-0.7964042538637881,17.82953070934256,59.319160917922005,53.06012110726643,9.926814164274052,41.32755686213832,21.07016410153726,44.41881133823724,69.18897921498863,45.68825692041523,28.58861375432526,18.628352076124568,14.155691674782243,38.8803819131688,9.987329297479938,10.455155721120208,24.243455678888616,16.396257431093495,16.950548737773396,35.968586387434556,21.788494809688583,19.802961211507064,16.430999143813402,4.1017846084557785,24.597203123783824,13.357159536102534,1.4078558355624384,10.936486521547362,2.9720052927898712,10.63040443163394,16.754193554259086,10.995620674740485,5.459038911907764,26.394455953882183,4.2003040027022465
2016,0,Menzies,VIC,Greater Melbourne,Yes,-9.965335070587894,9.149637042889402,-0.9348679430650132,2.319430990923518,80.11562420001707,58.66013190712691,5.644679580168956,12.816951592847635,34.5488335421741,37.4069016007997,48.69548541192674,83.35090640702147,16.49671473675228,13.58904343374008,44.28705520948886,11.275993636222845,18.382957065474244,17.046851026388698,10.189422666213376,22.35501277055711,23.51692296506344,1.7041053446940355,31.538455944910233,34.35660039252496,22.595821729045017,6.4786986831913245,1.937158688491212,46.509682416731216,3.917893106119287,1.3525207059285491,16.917893106119287,7.948876839659179,19.468498927545717,10.72549875399496,0.5759877122621384,7.768204457047297,21.25495328461846,9.267675482289976
2007,1,Jagajaga,VIC,Greater Melbourne,Yes,4.394783382177444,-4.200198964402567,2.453698678537533,-2.559265763619919,81.220891189914,81.63313147099043,8.012910772696749,22.085482106579153,22.447799634695997,12.056346171535196,62.743369615207726,89.7839421762063,16.59987435825228,10.55607304551264,39.68979485735329,5.5767992536234745,21.414619663728985,2.1254151201406524,4.641269354591445,17.9834815269048,27.06887930495656,2.369020121244465,23.080950148460698,36.24764421723025,30.123456790123456,8.865688816990902,1.3564619471792467,41.69175220766659,5.4351542239603745,0.7673373705801915,18.817074289335658,7.400582040142424,12.124195262203887,13.049762815206108,4.074691852782531,12.975029689355583,21.467747984249016,9.72730114080325
2016,0,Melbourne Ports,VIC,Greater Melbourne,Yes,-8.202546030141537,-1.118936962506929,15.328383999162137,-2.2703332014458626,13.038947505536015,65.438920728558,64.7808026862345,8.487190496636611,39.17383724199989,24.102506420711247,34.13671659523911,70.63241672422699,48.10907038339629,20.887788922177354,21.647634347907893,15.0797667922689,36.11783520743751,5.676380358554085,17.750102544518466,27.858163250873396,18.099677035949195,10.581051970840408,39.1677712024194,22.96325242788705,15.886646629454702,18.105625062413512,1.1194703206576189,29.916401557841276,14.34155527340685,0.3870542187043018,12.49625518923777,2.6570323979628228,11.593724914280736,15.417205631479296,3.5314720738714485,4.024916147580258,22.933559014057337,2.760405971338075
2007,1,Isaacs,VIC,Greater Melbourne,Yes,5.542215480704563,-3.47163501276394,-1.6182787860356775,-0.9341612975540056,71.3714968371164,69.22325838085669,13.419243649752255,20.40521803107049,15.147185680396808,11.109014448997195,67.88812006627035,85.32429487270205,20.35212784708486,14.067487906621492,33.33268051937878,2.470616778089282,20.49057351525788,3.0297026900816504,2.2680759451054744,13.279761852025764,25.353139330804503,2.0918031297553883,18.843204391748493,39.99921662325454,27.86015450352302,10.061550341820164,3.626305215201336,39.46565521209506,6.047529279944279,0.8617883877906236,20.46454230923558,7.020372936019442,13.402309913378248,17.797067069225793,2.3932159573843053,12.270707127894468,24.005689860159656,9.4569738815473
2016,0,Melbourne,VIC,Greater Melbourne,Yes,-10.380588408132784,-17.535121468853333,34.496353585202556,-2.8440759031486316,9.949690626264962,51.22303262219537,64.58335742786099,6.021415658461966,41.670300754658406,19.853207483018338,38.20134497641273,59.3505291576156,51.790898051234606,24.331232290522177,15.949806279997686,16.432483572690384,49.2782595772629,15.887675686562226,11.989096499152126,23.944383693349604,12.545483309602911,21.31914988366009,45.52433837315802,18.726652402706296,15.161192870398343,16.55923315854514,4.019871582773486,22.345056388675506,13.927947185019429,1.2832132119171953,9.65120292130078,2.485443594624985,11.9241777049086,16.37113523981285,9.401491933152142,2.7431409491210155,18.010192096570833,3.788260229501436
2007,2,Indi,VIC,Non Metropolitan,No,-11.56046948544192,12.294028138211551,0.04838456988120043,-2.180492577426455,89.03515332834705,92.4477884250551,5.771984186344695,33.40436695322275,11.275942706810874,9.592224495761473,74.89863395989848,92.79114245825836,19.386686611817503,3.9534138262634895,39.28838551127257,1.6676410406313944,20.49465402461166,0.15499995963542718,1.421652392845226,10.862597195118251,28.141214444220296,2.393384027753443,20.661096985107157,32.9265947216583,26.460023408806556,10.856081578301854,0.20018565605198368,41.197392858394366,6.967270561026036,0.09929684914144554,20.67228510354978,4.709675158566072,12.50917893887432,15.03946214557147,4.722726787049899,15.43594916280008,18.383699818438572,7.403640473019332
2010,0,Maribyrnong,VIC,Greater Melbourne,Yes,17.576978972662033,-14.499835744126932,0.02591133725660377,-2.811257553341936,74.9688346300993,52.29156490118087,15.206551175686712,10.306672352963982,27.313113291703836,40.64228367528992,59.420721769499416,82.36069642095467,24.8549198297726,9.521557838627864,40.686927739328546,6.545941123996432,22.59537487111504,3.5782683197258343,5.093364377182771,17.79743888242142,22.492266902342024,3.756031462753652,14.689256775094018,28.491596096806088,41.6500600938239,9.332242712671029,2.60070561780328,39.80352303523035,4.808645647432084,1.4762779806626194,16.902967810165908,8.16808777843876,16.78954345652022,20.06958073148974,1.9086102394360145,10.455768231892147,22.860509647959937,4.938549218780289
2016,2,McMillan,VIC,Non Metropolitan,No,-5.644824119699649,5.902220283784295,-0.25845467427359914,-1.7636286321319865,90.25575953330475,85.92864487433941,2.4257605220658514,21.98283077070231,15.305507519782005,58.62154797463711,58.81868728064596,87.63420933068701,21.212221086978015,6.2456741702646585,34.36274348241653,3.248965047424409,18.89402849493211,0.4489586073315957,4.242279111882722,19.11233171943636,23.82745266781411,1.9240738917872493,35.8096798106124,37.49876404864705,20.632368062364,10.520064310791744,0.5063487888280447,38.04180201463399,8.362371624503725,0.27738587723283675,20.58142205597664,5.836532467106342,20.632530120481928,18.57805376513127,2.4109291058303945,7.022733792312105,19.511976477337925,7.637676654152418
2007,1,Hotham,VIC,Greater Melbourne,Yes,12.148119116886228,-8.34764417771786,-1.1741170525491782,-2.173949826272582,74.26344097728807,56.69484055781157,16.81945865905973,16.3608322054704,20.575835475578405,11.867792875504955,67.75117698176992,83.74596678995829,21.58613331010605,8.557803279402478,39.87979879363282,4.223283143591627,19.836466801501548,5.929895803821576,2.316720303293639,13.105799440396495,24.334023247212144,3.2430934121777697,15.82811368858393,32.35415804716591,27.08759560605584,9.314338991877568,1.7689087532655567,41.54620211166456,4.532435133931946,0.952246041489596,17.935709305939373,7.978799358269006,11.841597872022287,17.676092544987146,2.166670295930144,14.582628335786069,23.810685533056844,14.820905857543044
2010,2,Mallee,VIC,Non Metropolitan,No,-18.46907803155445,23.157360546605183,-3.69829788308052,0,88.81765951013003,89.13341966890827,5.97318818667473,32.35773626116463,15.343208934664208,54.72057982071333,70.01479549126871,90.92703246641808,21.28011289184558,3.671000907166616,40.296341094647715,1.6678322419310403,17.904986307355017,0.3549640355120064,2.1472930091303755,13.286740514338,25.63528411263078,2.3368305734631103,21.77073988845119,29.708698719887103,22.694332852295332,12.389499852526018,1.0093997425796637,39.87275102178401,6.706273964521974,0.1747515251751416,20.245228163316902,4.903720557873004,19.83365972021752,23.67601246105919,4.352383832274972,12.02378073043044,18.88492716761202,10.521471196224502
2016,1,McEwen,VIC,Greater Melbourne,Yes,10.26042708523724,-5.985160014920524,-2.5534742834491544,-1.113131443556255,90.07776923531848,74.47731137138678,2.475013306523153,14.706049984326466,19.623393653291373,55.9737739312877,50.50017033664716,85.5129045434252,19.544325507126384,7.027322727541546,24.53427168963274,5.280881195908734,22.61282186471351,0.8045747722587938,5.857722444176035,25.055591687571617,18.71363362165192,1.4083143536988632,28.587102105953093,51.642616358152466,28.755711340989617,5.845727416782583,3.228273156459871,39.82411356190418,7.472116496741617,1.365497326000019,23.52455633512175,6.981448362656232,23.051237109974306,14.451612903225806,1.0172097699449998,3.795165557566344,22.936289667554895,6.498817360576786
2007,0,Holt,VIC,Greater Melbourne,Yes,12.974990493486333,-8.593617128093065,-3.705578763447027,-2.6743801524432103,91.46076146076146,67.2945916627925,4.178321678321678,16.890442717050373,10.797848782031004,10.196773173046504,70.33866245600184,84.0375936120617,16.377233877233877,4.013209013209013,22.36208236208236,1.615944321417273,24.364878181806912,2.310243297690997,1.125037007796309,11.604822527056813,24.200016114337423,1.569782180534701,19.309827549869205,55.02719502719503,29.02951860254646,5.367810040105822,4.287697896133199,39.561111002775554,5.893670820251815,1.4864404153107085,24.67255578739364,7.534304453241291,16.342417274569716,16.952863018032268,2.83993783993784,7.916478149578238,25.46065312649135,12.709363880933784
2010,1,Lalor,VIC,Greater Melbourne,Yes,26.00412950860256,-20.47238159776163,-4.659342612318899,-1.4236823772549163,90.14453390241536,67.91994702376573,4.078267256073056,16.550785417356437,20.902433528616495,49.845651194231635,57.143883298714826,80.24584057611125,23.725454872995854,5.372559344816596,22.71108462785638,6.502929247408742,24.394819238886058,2.5664962107276876,3.763939685979205,21.048851004734853,19.77636473146756,2.26439234491818,20.091601368502378,48.99186563751507,30.863039399624764,6.359050488575488,4.283927454659162,38.20557772037172,7.268323412068621,1.3308439408432051,23.23285102476328,6.871798377763345,23.16261833496554,18.217665615141957,1.6157864833779083,5.085127610955554,25.978749132171934,8.383916418349704
2016,0,Maribyrnong,VIC,Greater Melbourne,Yes,15.825127275036898,-9.59796171994006,-0.5433058931943862,-1.9472918568346491,64.65233924669202,47.956706210411184,13.761894110157098,6.612459284366398,30.408289994566484,39.25198582110792,51.72727076077787,78.976309811416,28.136345647573,20.871689866992448,35.8948328372077,8.819115630417345,25.805055973848827,4.849817906465222,7.251580897993323,20.712107118908044,20.01718574424488,4.323390651988966,21.92814817485787,28.764389077206324,35.01965167850575,8.90200830132254,3.239221625259919,37.908298744489414,5.513160947691356,1.3876368706354645,16.808244605429373,7.835339915955554,17.717540876232597,16.35488628425056,2.632620403668462,5.661681198435256,21.468960502833244,5.809565018810322
2007,0,Higgins,VIC,Greater Melbourne,Yes,-11.812318636346482,11.035044783577746,2.952535086475807,-0.4061511904808648,47.0232347318842,72.95858266974508,36.97849949746763,23.443991549450637,35.14984372127229,12.271863700435128,50.14198107535634,81.17263587810243,33.58689868553298,15.491791971306387,33.61843012829356,9.876815591101304,21.00906984962111,4.322354678100803,11.72014466345398,19.947647368956556,24.17056028897876,7.460664335664336,21.3070078301094,25.968113828508365,22.34133622348405,14.69055944055944,0.9801380675258582,36.92744755244755,7.329545454545454,0.256011559785767,15.413461538461538,4.3076923076923075,10.29015666103891,15.736961451247163,3.5965551898784067,12.43786564058267,26.96611567003023,9.668653645281122
2010,1,La Trobe,VIC,Greater Melbourne,Yes,0.38196919261825,0.04850408779542903,0.9550692039007576,-1.1675294456365868,88.9871174561456,85.23520745537397,3.789100611273719,21.72697176775396,21.281843109021,54.95626598857248,57.61787976740357,88.22952864652945,15.269896262668498,6.881309360253271,30.66125082133684,4.247790321839433,20.51006141024235,1.3067461541097063,4.901510490237709,22.406038494536062,24.18987827612677,1.794447588779079,29.59348033201505,49.81781255600024,23.91550203225563,7.156021884569057,1.0397746355305455,40.519105460983646,7.468036629079775,0.39195532257511906,21.150971599402094,7.1262716414878025,20.90072924662792,13.99028813896846,1.5610377715389363,7.652291917973462,23.865007127974557,9.454615242259951
2016,2,Mallee,VIC,Non Metropolitan,No,-13.93740581644678,22.70441520088086,-3.0409930797734264,-1.9894484995928543,88.51830044255351,84.9974013974707,4.541396797659974,26.096465900560144,14.864542104544832,54.307697556981026,61.651087329294135,87.81544147369637,21.276757393302816,5.096013219624305,39.97796729282607,1.9039170192438928,17.212393211729392,0.6027314199919155,2.9836702749760375,16.824805001802687,25.95460055414454,2.719133503869443,30.15172951435006,29.86761381982564,20.59464687878963,13.168247903377262,1.0221169948605415,39.02794417640773,7.517080594501829,0.1053877692440954,18.4834698701551,5.184891364180941,19.55596282613715,25.317319503207315,3.8481262702045624,7.860482567536366,18.782469406603557,8.815759080672171
2007,0,Gorton,VIC,Greater Melbourne,Yes,18.492668117134095,-17.679609801273727,-1.4750774202271,-0.7352053665581435,85.4015199884662,45.30378315182168,3.5919510637859657,8.355416595174093,15.208517210944397,9.977658870255958,68.56423215270519,85.78346636839697,13.776697629394684,10.84587976026198,32.99487158363026,1.8521072374227712,23.503657056434957,3.229721315016965,1.304644864967199,11.261924947937674,24.439050118512775,1.1945186358328748,9.309921898334382,47.09904640289992,40.69484427328592,4.616344772974351,5.311421653670905,42.02625256687291,3.930503174198398,2.1698796558691593,22.85892600695237,9.37428697974687,15.317061391524271,20.506950573698145,1.954565114411056,8.663188597355227,26.193547567151946,16.663806963694483
2010,0,Kooyong,VIC,Greater Melbourne,Yes,-10.751562647355344,9.09896509100612,6.779490515936473,0,60.417641304810104,71.47437878600569,24.086675456130653,19.654130574208157,42.23000013566128,24.5723278119192,44.2887741193706,83.8273474686283,28.35878024922383,15.029983413430868,39.64402670862927,15.001424443449595,24.823275828768764,9.410155767091112,15.834175560274089,22.420235699913768,23.936371572709927,5.375919642557194,28.04973225255577,28.299238719006507,24.84449012077612,9.974132428528236,0.9682180306460711,40.46679208519502,5.699264285954245,0.42186920509333664,17.207814022239393,5.048375718077065,16.68739715232658,10.859685537150842,1.1823246714583422,8.62954750886518,20.42042970047667,5.494811185893226
2016,0,Lalor,VIC,Greater Melbourne,Yes,17.06559979837362,-11.102655578627784,-0.3502483875118365,-1.8761280271661915,83.11975008677543,53.15615477119225,2.08955223880597,9.898839259160283,25.43480313473704,44.82107449721462,48.80918449944706,73.68053550108402,27.17528635890316,14.425546685178755,20.780284623394653,11.544707770748747,27.195565115807895,4.605033468817751,5.810997229601085,24.104750721101777,15.216894632703822,2.060181149113067,22.96223820832992,47.47518222839292,24.09453163051115,5.135770067265603,7.230385290099005,40.128107478136386,5.9235943507905775,1.942613800445676,24.557451064962237,6.27781703388975,22.428323253397934,13.868378812199037,1.0204790003471016,2.765767591031947,23.11588548963484,9.462214502148642
2007,1,Goldstein,VIC,Greater Melbourne,Yes,-9.484402863451676,10.57603777773454,2.623631192293564,-2.4053153851161175,66.12339686591208,78.4106568672485,17.75425235893466,25.63423712448023,29.436970083744676,13.606230708117891,54.83694399631251,85.79271996635671,20.501286691633368,15.45703705253468,40.71803669686382,7.547440121905159,19.06827509403693,2.1519273140614903,9.985979872474456,18.567066144272875,27.767956575576097,2.743578051375589,20.36878416470698,32.57526623009812,24.625842924109577,10.910979378831636,0.45552942642226407,42.26832852003851,5.247335799091385,0.3565784044284235,19.379000523551365,5.1941362246879805,12.623143598090447,14.868261679321709,2.537816180931858,13.221241832610373,20.29562251279136,8.374733301147778
2010,1,Jagajaga,VIC,Greater Melbourne,Yes,9.223728038107147,-8.890526321332928,3.254501399181573,-3.2304609738862404,81.66494159396717,79.74758780393671,8.29091062715194,19.286260160718836,30.752652013084283,39.888722448106144,54.71849461147915,88.9032138528406,18.385754420058724,9.887835068967702,38.65993536258212,9.13607043502186,20.410683005502012,2.822076418371285,7.848743936734424,23.129116886548516,24.91183665280232,2.8963877157735043,27.951336621816697,36.13358399695824,28.96798746362212,8.99339866333183,1.7878233482318613,41.084915330681866,6.147033498708434,0.8228483211115399,18.453401123457297,7.1934068637500514,18.246147435353308,12.767876249579652,4.116938805686403,9.336440592951565,22.495736520846677,5.991832827709718
2016,1,La Trobe,VIC,Greater Melbourne,Yes,-3.041650559454702,0.2757560818972422,0.574602916915044,2.429023278729014,92.52445726312509,78.20280843038813,0.863312156526484,15.239302734524326,23.034059021451466,54.094131102629234,50.05332730034582,86.53316853130814,15.243403359706903,6.165958607787348,28.89075106208832,6.442089024244278,19.295384321345523,2.163026580697775,7.198377557286449,25.257748618338127,20.742840760679133,1.5059119735230218,35.58895486633197,51.668160735861555,22.28841203904279,5.9167112236127,2.2509493106348275,41.1009062544416,7.080831940223755,0.7008333545707077,21.392748610838503,7.388105664259464,23.35934762526678,11.344141076961952,0.6645359940756909,4.346828910903705,24.41945656675055,8.862993450393741
2007,2,Gippsland,VIC,Non Metropolitan,No,-7.810100284205042,7.2540638460091245,-2.2321823912604355,0.8424053857171785,89.81539141439505,91.196231956841,6.158976316265242,33.288953134510045,9.727153280590423,8.417433116211456,72.06666223265272,90.45691766961338,18.028966874912115,2.737992406741528,41.106044474799624,1.2803667775572392,20.97348363835516,0.3089308405810335,1.984854675192642,10.833562951913118,27.758507903184093,1.990082754274532,23.620663420572125,32.29143649183423,22.67726719415703,11.310303653460256,0.2084601339013999,40.236985687988195,7.243072024411682,0.03956749682318655,20.440637489842285,4.874873546824989,12.41233474814781,17.91954376450197,4.6202366364677285,16.041409946297904,18.137769461305584,6.289561777236762
2010,1,Isaacs,VIC,Greater Melbourne,Yes,11.895376096277872,-9.26520511392824,-0.8005514204248936,-2.492001251914175,69.99267765613558,67.51307759372276,14.085689282588897,18.26813350258363,23.23879640531155,48.4329125620352,58.978659142391606,84.65833691269144,21.88666440447913,14.203561159430643,31.47714892933045,5.082042951459783,20.837740638883012,3.4085081286219805,4.614712077256289,19.60656519492906,22.860934284670268,2.3957112885207485,21.233860317216088,40.60864750951012,27.480734956597555,9.53993079207651,4.231257452783013,39.17740661017411,6.548186697910139,0.7519616390584133,19.586659764039126,7.033187106618349,19.337013032803178,17.915319155278024,2.2592109728001715,8.515234853292819,24.323198133225635,5.963508609967817
2016,0,Kooyong,VIC,Greater Melbourne,Yes,-15.071265448280002,15.915337196231974,9.010526399865936,-6.118030342750107,53.555631815755355,66.7859034594721,24.92564630519332,14.379957212335505,42.790295032872415,22.62113661355607,38.89654830800221,80.7806341104362,30.17997407153207,20.599786471440556,37.52001830244795,17.505439741700005,23.399748278873997,12.363708906300518,18.18226849061744,23.47992635950103,21.13288261955034,5.212736405066332,36.93428447605748,28.09425760695493,21.523158307479587,9.854121462839638,1.1309151194546292,39.88272656971463,6.236814246994962,0.5613301322840496,17.184837040985638,4.951461413137327,20.288310098418833,9.687419573711423,0.7988255929230534,5.486282574158007,20.96575629818637,4.9295241764062485
2007,0,Gellibrand,VIC,Greater Melbourne,Yes,16.840777146821964,-19.13802015294924,1.7072252882322854,-0.5597771866054551,72.39733672016318,59.01115273900276,14.1900473386445,14.394739507226667,20.861220869284736,10.341907910652369,64.92692005751131,82.47560631595698,25.918870030404495,12.783358349690182,33.1870838625255,5.031852269978228,19.91452496998973,4.079935195498401,2.877329781509937,14.738596970953258,24.10294606829325,4.55052194182629,19.045414430185623,31.751529846438057,30.198642920181136,11.223893163692496,4.335276841389487,36.109486945607344,7.240140016059748,2.6428085808103456,18.270692518184156,7.010158180726743,12.364953791417786,18.946052737682447,4.997498364315129,11.834892903113836,27.446017673517204,12.463287952661352
